test_date,county,new_positives,total_number_of_tests,region_orig
2022-05-20,Westchester,539,5704,Lower Hudson Valley
2022-05-19,Westchester,625,6690,Lower Hudson Valley
2022-05-18,Westchester,643,5982,Lower Hudson Valley
2022-05-17,Westchester,480,5186,Lower Hudson Valley
2022-05-16,Westchester,378,3992,Lower Hudson Valley
2022-05-15,Westchester,469,3989,Lower Hudson Valley
2022-05-14,Westchester,507,6624,Lower Hudson Valley
2022-05-13,Westchester,572,6095,Lower Hudson Valley
2022-05-12,Westchester,857,8973,Lower Hudson Valley
2022-05-11,Westchester,641,6340,Lower Hudson Valley
2022-05-10,Westchester,553,5406,Lower Hudson Valley
2022-05-09,Westchester,363,2926,Lower Hudson Valley
2022-05-08,Westchester,379,3492,Lower Hudson Valley
2022-05-07,Westchester,497,5578,Lower Hudson Valley
2022-05-06,Westchester,550,5650,Lower Hudson Valley
2022-05-05,Westchester,557,7231,Lower Hudson Valley
2022-05-04,Westchester,513,5290,Lower Hudson Valley
2022-05-03,Westchester,471,5476,Lower Hudson Valley
2022-05-02,Westchester,281,2991,Lower Hudson Valley
2022-05-01,Westchester,251,3277,Lower Hudson Valley
2022-04-30,Westchester,340,4760,Lower Hudson Valley
2022-04-29,Westchester,481,5368,Lower Hudson Valley
2022-04-28,Westchester,393,6440,Lower Hudson Valley
2022-04-27,Westchester,441,5563,Lower Hudson Valley
2022-04-26,Westchester,385,5257,Lower Hudson Valley
2022-04-25,Westchester,207,2315,Lower Hudson Valley
2022-04-24,Westchester,210,5048,Lower Hudson Valley
2022-04-23,Westchester,236,4506,Lower Hudson Valley
2022-04-22,Westchester,297,5589,Lower Hudson Valley
2022-04-21,Westchester,428,7882,Lower Hudson Valley
2022-04-20,Westchester,363,5195,Lower Hudson Valley
2022-04-19,Westchester,321,4751,Lower Hudson Valley
2022-04-18,Westchester,273,3380,Lower Hudson Valley
2022-04-17,Westchester,238,2755,Lower Hudson Valley
2022-04-16,Westchester,273,3937,Lower Hudson Valley
2022-04-15,Westchester,334,5212,Lower Hudson Valley
2022-04-14,Westchester,316,5191,Lower Hudson Valley
2022-04-13,Westchester,356,5233,Lower Hudson Valley
2022-04-12,Westchester,331,5152,Lower Hudson Valley
2022-04-11,Westchester,222,3387,Lower Hudson Valley
2022-04-10,Westchester,195,3586,Lower Hudson Valley
2022-04-09,Westchester,333,6481,Lower Hudson Valley
2022-04-08,Westchester,345,6815,Lower Hudson Valley
2022-04-07,Westchester,397,8774,Lower Hudson Valley
2022-04-06,Westchester,286,6568,Lower Hudson Valley
2022-04-05,Westchester,266,5574,Lower Hudson Valley
2022-04-04,Westchester,151,2847,Lower Hudson Valley
2022-04-03,Westchester,117,2974,Lower Hudson Valley
2022-04-02,Westchester,216,4755,Lower Hudson Valley
2022-04-01,Westchester,211,5224,Lower Hudson Valley
2022-03-31,Westchester,222,6433,Lower Hudson Valley
2022-03-30,Westchester,225,5481,Lower Hudson Valley
2022-03-29,Westchester,188,5107,Lower Hudson Valley
2022-03-28,Westchester,134,3297,Lower Hudson Valley
2022-03-27,Westchester,94,2853,Lower Hudson Valley
2022-03-26,Westchester,115,5315,Lower Hudson Valley
2022-03-25,Westchester,162,5829,Lower Hudson Valley
2022-03-24,Westchester,169,6351,Lower Hudson Valley
2022-03-23,Westchester,151,6788,Lower Hudson Valley
2022-03-22,Westchester,138,5590,Lower Hudson Valley
2022-03-21,Westchester,66,2357,Lower Hudson Valley
2022-03-20,Westchester,60,2601,Lower Hudson Valley
2022-03-19,Westchester,102,4917,Lower Hudson Valley
2022-03-18,Westchester,280,6868,Lower Hudson Valley
2022-03-17,Westchester,101,6439,Lower Hudson Valley
2022-03-16,Westchester,122,5104,Lower Hudson Valley
2022-03-15,Westchester,99,5322,Lower Hudson Valley
2022-03-14,Westchester,138,3724,Lower Hudson Valley
2022-03-13,Westchester,48,2269,Lower Hudson Valley
2022-03-12,Westchester,78,4977,Lower Hudson Valley
2022-03-11,Westchester,91,5364,Lower Hudson Valley
2022-03-10,Westchester,106,6974,Lower Hudson Valley
2022-03-09,Westchester,89,5744,Lower Hudson Valley
2022-03-08,Westchester,108,5911,Lower Hudson Valley
2022-03-07,Westchester,46,1967,Lower Hudson Valley
2022-03-06,Westchester,48,2625,Lower Hudson Valley
2022-03-05,Westchester,214,5712,Lower Hudson Valley
2022-03-04,Westchester,121,8892,Lower Hudson Valley
2022-03-03,Westchester,95,7148,Lower Hudson Valley
2022-03-02,Westchester,123,5947,Lower Hudson Valley
2022-03-01,Westchester,86,4945,Lower Hudson Valley
2022-02-28,Westchester,60,2357,Lower Hudson Valley
2022-02-27,Westchester,55,2451,Lower Hudson Valley
2022-02-26,Westchester,70,4168,Lower Hudson Valley
2022-02-25,Westchester,67,4514,Lower Hudson Valley
2022-02-24,Westchester,96,5145,Lower Hudson Valley
2022-02-23,Westchester,105,5047,Lower Hudson Valley
2022-02-22,Westchester,99,3914,Lower Hudson Valley
2022-02-21,Westchester,58,2758,Lower Hudson Valley
2022-02-20,Westchester,49,3350,Lower Hudson Valley
2022-02-19,Westchester,102,6198,Lower Hudson Valley
2022-02-18,Westchester,140,8014,Lower Hudson Valley
2022-02-17,Westchester,280,8679,Lower Hudson Valley
2022-02-16,Westchester,140,6599,Lower Hudson Valley
2022-02-15,Westchester,117,5440,Lower Hudson Valley
2022-02-14,Westchester,87,2661,Lower Hudson Valley
2022-02-13,Westchester,88,2935,Lower Hudson Valley
2022-02-12,Westchester,136,6090,Lower Hudson Valley
2022-02-11,Westchester,185,7208,Lower Hudson Valley
2022-02-10,Westchester,177,8346,Lower Hudson Valley
2022-02-09,Westchester,230,6868,Lower Hudson Valley
2022-02-08,Westchester,237,5969,Lower Hudson Valley
2022-02-07,Westchester,155,3212,Lower Hudson Valley
2022-02-06,Westchester,107,2853,Lower Hudson Valley
2022-02-05,Westchester,175,4893,Lower Hudson Valley
2022-02-04,Westchester,417,9352,Lower Hudson Valley
2022-02-03,Westchester,291,7909,Lower Hudson Valley
2022-02-02,Westchester,295,7138,Lower Hudson Valley
2022-02-01,Westchester,309,6259,Lower Hudson Valley
2022-01-31,Westchester,257,4181,Lower Hudson Valley
2022-01-30,Westchester,209,3709,Lower Hudson Valley
2022-01-29,Westchester,321,8130,Lower Hudson Valley
2022-01-28,Westchester,414,7584,Lower Hudson Valley
2022-01-27,Westchester,569,9711,Lower Hudson Valley
2022-01-26,Westchester,668,9694,Lower Hudson Valley
2022-01-25,Westchester,570,7425,Lower Hudson Valley
2022-01-24,Westchester,451,5263,Lower Hudson Valley
2022-01-23,Westchester,430,5205,Lower Hudson Valley
2022-01-22,Westchester,761,10113,Lower Hudson Valley
2022-01-21,Westchester,827,10409,Lower Hudson Valley
2022-01-20,Westchester,989,10789,Lower Hudson Valley
2022-01-19,Westchester,1029,10728,Lower Hudson Valley
2022-01-18,Westchester,922,7713,Lower Hudson Valley
2022-01-17,Westchester,821,6346,Lower Hudson Valley
2022-01-16,Westchester,978,8048,Lower Hudson Valley
2022-01-15,Westchester,2171,17534,Lower Hudson Valley
2022-01-14,Westchester,2230,16997,Lower Hudson Valley
2022-01-13,Westchester,2581,18261,Lower Hudson Valley
2022-01-12,Westchester,2354,14229,Lower Hudson Valley
2022-01-11,Westchester,2474,13404,Lower Hudson Valley
2022-01-10,Westchester,2029,11417,Lower Hudson Valley
2022-01-09,Westchester,2804,13532,Lower Hudson Valley
2022-01-08,Westchester,3938,18379,Lower Hudson Valley
2022-01-07,Westchester,4432,20313,Lower Hudson Valley
2022-01-06,Westchester,3980,16575,Lower Hudson Valley
2022-01-05,Westchester,4175,18251,Lower Hudson Valley
2022-01-04,Westchester,3936,15672,Lower Hudson Valley
2022-01-03,Westchester,2676,12627,Lower Hudson Valley
2022-01-02,Westchester,2242,9608,Lower Hudson Valley
2022-01-01,Westchester,3307,13689,Lower Hudson Valley
2021-12-31,Westchester,4057,16603,Lower Hudson Valley
2021-12-30,Westchester,3602,15792,Lower Hudson Valley
2021-12-29,Westchester,3409,14122,Lower Hudson Valley
2021-12-28,Westchester,3108,14415,Lower Hudson Valley
2021-12-27,Westchester,2049,9536,Lower Hudson Valley
2021-12-26,Westchester,1189,7595,Lower Hudson Valley
2021-12-25,Westchester,1869,13655,Lower Hudson Valley
2021-12-24,Westchester,2860,23789,Lower Hudson Valley
2021-12-23,Westchester,2363,18680,Lower Hudson Valley
2021-12-22,Westchester,1755,13949,Lower Hudson Valley
2021-12-21,Westchester,1400,13433,Lower Hudson Valley
2021-12-20,Westchester,825,9129,Lower Hudson Valley
2021-12-19,Westchester,957,10660,Lower Hudson Valley
2021-12-18,Westchester,983,13633,Lower Hudson Valley
2021-12-17,Westchester,904,14473,Lower Hudson Valley
2021-12-16,Westchester,983,13814,Lower Hudson Valley
2021-12-15,Westchester,730,11822,Lower Hudson Valley
2021-12-14,Westchester,548,9448,Lower Hudson Valley
2021-12-13,Westchester,292,6809,Lower Hudson Valley
2021-12-12,Westchester,350,7306,Lower Hudson Valley
2021-12-11,Westchester,459,11694,Lower Hudson Valley
2021-12-10,Westchester,497,12064,Lower Hudson Valley
2021-12-09,Westchester,441,12416,Lower Hudson Valley
2021-12-08,Westchester,366,9954,Lower Hudson Valley
2021-12-07,Westchester,395,11330,Lower Hudson Valley
2021-12-06,Westchester,280,6401,Lower Hudson Valley
2021-12-05,Westchester,234,5502,Lower Hudson Valley
2021-12-04,Westchester,388,11624,Lower Hudson Valley
2021-12-03,Westchester,322,8676,Lower Hudson Valley
2021-12-02,Westchester,359,11874,Lower Hudson Valley
2021-12-01,Westchester,311,9872,Lower Hudson Valley
2021-11-30,Westchester,287,8100,Lower Hudson Valley
2021-11-29,Westchester,179,4986,Lower Hudson Valley
2021-11-28,Westchester,167,3995,Lower Hudson Valley
2021-11-27,Westchester,179,5925,Lower Hudson Valley
2021-11-26,Westchester,93,3578,Lower Hudson Valley
2021-11-25,Westchester,179,9459,Lower Hudson Valley
2021-11-24,Westchester,193,9692,Lower Hudson Valley
2021-11-23,Westchester,158,7245,Lower Hudson Valley
2021-11-22,Westchester,147,4918,Lower Hudson Valley
2021-11-21,Westchester,137,4912,Lower Hudson Valley
2021-11-20,Westchester,156,7707,Lower Hudson Valley
2021-11-19,Westchester,179,8413,Lower Hudson Valley
2021-11-18,Westchester,145,10278,Lower Hudson Valley
2021-11-17,Westchester,170,7987,Lower Hudson Valley
2021-11-16,Westchester,150,6578,Lower Hudson Valley
2021-11-15,Westchester,118,3955,Lower Hudson Valley
2021-11-14,Westchester,123,4516,Lower Hudson Valley
2021-11-13,Westchester,92,6140,Lower Hudson Valley
2021-11-12,Westchester,131,8425,Lower Hudson Valley
2021-11-11,Westchester,151,10590,Lower Hudson Valley
2021-11-10,Westchester,140,8804,Lower Hudson Valley
2021-11-09,Westchester,82,6052,Lower Hudson Valley
2021-11-08,Westchester,81,5453,Lower Hudson Valley
2021-11-07,Westchester,74,4784,Lower Hudson Valley
2021-11-06,Westchester,84,7519,Lower Hudson Valley
2021-11-05,Westchester,83,8758,Lower Hudson Valley
2021-11-04,Westchester,98,8114,Lower Hudson Valley
2021-11-03,Westchester,64,7898,Lower Hudson Valley
2021-11-02,Westchester,72,6718,Lower Hudson Valley
2021-11-01,Westchester,65,4545,Lower Hudson Valley
2021-10-31,Westchester,68,4795,Lower Hudson Valley
2021-10-30,Westchester,66,7676,Lower Hudson Valley
2021-10-29,Westchester,91,8546,Lower Hudson Valley
2021-10-28,Westchester,88,9725,Lower Hudson Valley
2021-10-27,Westchester,114,8537,Lower Hudson Valley
2021-10-26,Westchester,63,7043,Lower Hudson Valley
2021-10-25,Westchester,49,4377,Lower Hudson Valley
2021-10-24,Westchester,86,5859,Lower Hudson Valley
2021-10-23,Westchester,76,6586,Lower Hudson Valley
2021-10-22,Westchester,59,9294,Lower Hudson Valley
2021-10-21,Westchester,81,8474,Lower Hudson Valley
2021-10-20,Westchester,82,7516,Lower Hudson Valley
2021-10-19,Westchester,73,8064,Lower Hudson Valley
2021-10-18,Westchester,47,4696,Lower Hudson Valley
2021-10-17,Westchester,46,5167,Lower Hudson Valley
2021-10-16,Westchester,78,8825,Lower Hudson Valley
2021-10-15,Westchester,109,9721,Lower Hudson Valley
2021-10-14,Westchester,101,8754,Lower Hudson Valley
2021-10-13,Westchester,85,8478,Lower Hudson Valley
2021-10-12,Westchester,89,6405,Lower Hudson Valley
2021-10-11,Westchester,90,6081,Lower Hudson Valley
2021-10-10,Westchester,139,9078,Lower Hudson Valley
2021-10-09,Westchester,48,3911,Lower Hudson Valley
2021-10-08,Westchester,101,9092,Lower Hudson Valley
2021-10-07,Westchester,114,8591,Lower Hudson Valley
2021-10-06,Westchester,110,9604,Lower Hudson Valley
2021-10-05,Westchester,124,8032,Lower Hudson Valley
2021-10-04,Westchester,89,6002,Lower Hudson Valley
2021-10-03,Westchester,81,5962,Lower Hudson Valley
2021-10-02,Westchester,88,6891,Lower Hudson Valley
2021-10-01,Westchester,98,9106,Lower Hudson Valley
2021-09-30,Westchester,113,9901,Lower Hudson Valley
2021-09-29,Westchester,103,8672,Lower Hudson Valley
2021-09-28,Westchester,96,7462,Lower Hudson Valley
2021-09-27,Westchester,116,5611,Lower Hudson Valley
2021-09-26,Westchester,81,4601,Lower Hudson Valley
2021-09-25,Westchester,115,7445,Lower Hudson Valley
2021-09-24,Westchester,129,7401,Lower Hudson Valley
2021-09-23,Westchester,157,7875,Lower Hudson Valley
2021-09-22,Westchester,154,7925,Lower Hudson Valley
2021-09-21,Westchester,154,7039,Lower Hudson Valley
2021-09-20,Westchester,145,5675,Lower Hudson Valley
2021-09-19,Westchester,119,4795,Lower Hudson Valley
2021-09-18,Westchester,158,7025,Lower Hudson Valley
2021-09-17,Westchester,179,8186,Lower Hudson Valley
2021-09-16,Westchester,166,9021,Lower Hudson Valley
2021-09-15,Westchester,194,8328,Lower Hudson Valley
2021-09-14,Westchester,177,6506,Lower Hudson Valley
2021-09-13,Westchester,156,5816,Lower Hudson Valley
2021-09-12,Westchester,134,4576,Lower Hudson Valley
2021-09-11,Westchester,150,7175,Lower Hudson Valley
2021-09-10,Westchester,165,7923,Lower Hudson Valley
2021-09-09,Westchester,300,9825,Lower Hudson Valley
2021-09-08,Westchester,166,7262,Lower Hudson Valley
2021-09-07,Westchester,118,4196,Lower Hudson Valley
2021-09-06,Westchester,103,3255,Lower Hudson Valley
2021-09-05,Westchester,148,4660,Lower Hudson Valley
2021-09-04,Westchester,175,6054,Lower Hudson Valley
2021-09-03,Westchester,188,6709,Lower Hudson Valley
2021-09-02,Westchester,193,7315,Lower Hudson Valley
2021-09-01,Westchester,176,6513,Lower Hudson Valley
2021-08-31,Westchester,212,6792,Lower Hudson Valley
2021-08-30,Westchester,139,4806,Lower Hudson Valley
2021-08-29,Westchester,147,4846,Lower Hudson Valley
2021-08-28,Westchester,169,6236,Lower Hudson Valley
2021-08-27,Westchester,231,7808,Lower Hudson Valley
2021-08-26,Westchester,281,7655,Lower Hudson Valley
2021-08-25,Westchester,215,7318,Lower Hudson Valley
2021-08-24,Westchester,176,5593,Lower Hudson Valley
2021-08-23,Westchester,146,4210,Lower Hudson Valley
2021-08-22,Westchester,154,4787,Lower Hudson Valley
2021-08-21,Westchester,151,6210,Lower Hudson Valley
2021-08-20,Westchester,230,7323,Lower Hudson Valley
2021-08-19,Westchester,232,7312,Lower Hudson Valley
2021-08-18,Westchester,243,7265,Lower Hudson Valley
2021-08-17,Westchester,234,7664,Lower Hudson Valley
2021-08-16,Westchester,189,4968,Lower Hudson Valley
2021-08-15,Westchester,146,4998,Lower Hudson Valley
2021-08-14,Westchester,208,7241,Lower Hudson Valley
2021-08-13,Westchester,186,7630,Lower Hudson Valley
2021-08-12,Westchester,202,7313,Lower Hudson Valley
2021-08-11,Westchester,228,7779,Lower Hudson Valley
2021-08-10,Westchester,215,6515,Lower Hudson Valley
2021-08-09,Westchester,161,5404,Lower Hudson Valley
2021-08-08,Westchester,168,5579,Lower Hudson Valley
2021-08-07,Westchester,134,5921,Lower Hudson Valley
2021-08-06,Westchester,192,8288,Lower Hudson Valley
2021-08-05,Westchester,148,6482,Lower Hudson Valley
2021-08-04,Westchester,183,7077,Lower Hudson Valley
2021-08-03,Westchester,139,6448,Lower Hudson Valley
2021-08-02,Westchester,147,4570,Lower Hudson Valley
2021-08-01,Westchester,98,4024,Lower Hudson Valley
2021-07-31,Westchester,137,4689,Lower Hudson Valley
2021-07-30,Westchester,156,6008,Lower Hudson Valley
2021-07-29,Westchester,140,5705,Lower Hudson Valley
2021-07-28,Westchester,129,5139,Lower Hudson Valley
2021-07-27,Westchester,82,4519,Lower Hudson Valley
2021-07-26,Westchester,74,3233,Lower Hudson Valley
2021-07-25,Westchester,68,3552,Lower Hudson Valley
2021-07-24,Westchester,74,4538,Lower Hudson Valley
2021-07-23,Westchester,85,5366,Lower Hudson Valley
2021-07-22,Westchester,76,4913,Lower Hudson Valley
2021-07-21,Westchester,63,5145,Lower Hudson Valley
2021-07-20,Westchester,56,4082,Lower Hudson Valley
2021-07-19,Westchester,51,3244,Lower Hudson Valley
2021-07-18,Westchester,34,2678,Lower Hudson Valley
2021-07-17,Westchester,55,3808,Lower Hudson Valley
2021-07-16,Westchester,51,4632,Lower Hudson Valley
2021-07-15,Westchester,47,4204,Lower Hudson Valley
2021-07-14,Westchester,51,3801,Lower Hudson Valley
2021-07-13,Westchester,32,3609,Lower Hudson Valley
2021-07-12,Westchester,37,2627,Lower Hudson Valley
2021-07-11,Westchester,33,2925,Lower Hudson Valley
2021-07-10,Westchester,32,3281,Lower Hudson Valley
2021-07-09,Westchester,34,4063,Lower Hudson Valley
2021-07-08,Westchester,33,4311,Lower Hudson Valley
2021-07-07,Westchester,20,4291,Lower Hudson Valley
2021-07-06,Westchester,15,2680,Lower Hudson Valley
2021-07-05,Westchester,9,1918,Lower Hudson Valley
2021-07-04,Westchester,11,2766,Lower Hudson Valley
2021-07-03,Westchester,15,3588,Lower Hudson Valley
2021-07-02,Westchester,9,4159,Lower Hudson Valley
2021-07-01,Westchester,15,4352,Lower Hudson Valley
2021-06-30,Westchester,22,4161,Lower Hudson Valley
2021-06-29,Westchester,17,4194,Lower Hudson Valley
2021-06-28,Westchester,14,3475,Lower Hudson Valley
2021-06-27,Westchester,5,3234,Lower Hudson Valley
2021-06-26,Westchester,16,5072,Lower Hudson Valley
2021-06-25,Westchester,14,6566,Lower Hudson Valley
2021-06-24,Westchester,19,5847,Lower Hudson Valley
2021-06-23,Westchester,24,6735,Lower Hudson Valley
2021-06-22,Westchester,11,3999,Lower Hudson Valley
2021-06-21,Westchester,9,2871,Lower Hudson Valley
2021-06-20,Westchester,6,3035,Lower Hudson Valley
2021-06-19,Westchester,3,3892,Lower Hudson Valley
2021-06-18,Westchester,22,5088,Lower Hudson Valley
2021-06-17,Westchester,14,5258,Lower Hudson Valley
2021-06-16,Westchester,12,5415,Lower Hudson Valley
2021-06-15,Westchester,16,4724,Lower Hudson Valley
2021-06-14,Westchester,7,2445,Lower Hudson Valley
2021-06-13,Westchester,12,3136,Lower Hudson Valley
2021-06-12,Westchester,21,5101,Lower Hudson Valley
2021-06-11,Westchester,24,6873,Lower Hudson Valley
2021-06-10,Westchester,21,6255,Lower Hudson Valley
2021-06-09,Westchester,27,5963,Lower Hudson Valley
2021-06-08,Westchester,26,4837,Lower Hudson Valley
2021-06-07,Westchester,19,3859,Lower Hudson Valley
2021-06-06,Westchester,19,3345,Lower Hudson Valley
2021-06-05,Westchester,17,5627,Lower Hudson Valley
2021-06-04,Westchester,22,7336,Lower Hudson Valley
2021-06-03,Westchester,29,8361,Lower Hudson Valley
2021-06-02,Westchester,9,5137,Lower Hudson Valley
2021-06-01,Westchester,12,3161,Lower Hudson Valley
2021-05-31,Westchester,12,2544,Lower Hudson Valley
2021-05-30,Westchester,18,3154,Lower Hudson Valley
2021-05-29,Westchester,27,5488,Lower Hudson Valley
2021-05-28,Westchester,29,6184,Lower Hudson Valley
2021-05-27,Westchester,42,6798,Lower Hudson Valley
2021-05-26,Westchester,33,6960,Lower Hudson Valley
2021-05-25,Westchester,31,5685,Lower Hudson Valley
2021-05-24,Westchester,28,3772,Lower Hudson Valley
2021-05-23,Westchester,18,3740,Lower Hudson Valley
2021-05-22,Westchester,30,6625,Lower Hudson Valley
2021-05-21,Westchester,51,7659,Lower Hudson Valley
2021-05-20,Westchester,62,7686,Lower Hudson Valley
2021-05-19,Westchester,51,7701,Lower Hudson Valley
2021-05-18,Westchester,46,6429,Lower Hudson Valley
2021-05-17,Westchester,24,4114,Lower Hudson Valley
2021-05-16,Westchester,33,4566,Lower Hudson Valley
2021-05-15,Westchester,29,7075,Lower Hudson Valley
2021-05-14,Westchester,72,8645,Lower Hudson Valley
2021-05-13,Westchester,60,8930,Lower Hudson Valley
2021-05-12,Westchester,79,8076,Lower Hudson Valley
2021-05-11,Westchester,40,6988,Lower Hudson Valley
2021-05-10,Westchester,53,4547,Lower Hudson Valley
2021-05-09,Westchester,57,5709,Lower Hudson Valley
2021-05-08,Westchester,62,7105,Lower Hudson Valley
2021-05-07,Westchester,109,11361,Lower Hudson Valley
2021-05-06,Westchester,67,7783,Lower Hudson Valley
2021-05-05,Westchester,83,8220,Lower Hudson Valley
2021-05-04,Westchester,87,7375,Lower Hudson Valley
2021-05-03,Westchester,91,4251,Lower Hudson Valley
2021-05-02,Westchester,62,5004,Lower Hudson Valley
2021-05-01,Westchester,96,8341,Lower Hudson Valley
2021-04-30,Westchester,153,10166,Lower Hudson Valley
2021-04-29,Westchester,143,9514,Lower Hudson Valley
2021-04-28,Westchester,128,9996,Lower Hudson Valley
2021-04-27,Westchester,120,7514,Lower Hudson Valley
2021-04-26,Westchester,94,4966,Lower Hudson Valley
2021-04-25,Westchester,133,5676,Lower Hudson Valley
2021-04-24,Westchester,150,9965,Lower Hudson Valley
