as_of_date,region,covid_hosp,covid_icu,covid_intube,yearid,covid_hosp_pop,date_num,Date
2021-01-04T05:00:00Z,Lower Hudson Valley,937,135,78,2021,43.833,4,1/4/21<br>Daily count: 937
2021-01-05T05:00:00Z,New York City,3107,577,372,2021,35.29,5,"1/5/21<br>Daily count: 3,107"
2021-01-05T05:00:00Z,Long Island,1614,221,138,2021,55.242,5,"1/5/21<br>Daily count: 1,614"
2021-01-05T05:00:00Z,Lower Hudson Valley,941,124,83,2021,44.02,5,1/5/21<br>Daily count: 941
2021-01-06T05:00:00Z,New York City,3060,575,365,2021,34.756,6,"1/6/21<br>Daily count: 3,060"
2021-01-06T05:00:00Z,Long Island,1579,231,131,2021,54.044,6,"1/6/21<br>Daily count: 1,579"
2021-01-06T05:00:00Z,Lower Hudson Valley,906,131,85,2021,42.382,6,1/6/21<br>Daily count: 906
2021-01-07T05:00:00Z,New York City,3066,603,387,2021,34.824,7,"1/7/21<br>Daily count: 3,066"
2021-01-07T05:00:00Z,Long Island,1552,254,152,2021,53.12,7,"1/7/21<br>Daily count: 1,552"
2021-01-07T05:00:00Z,Lower Hudson Valley,938,137,90,2021,43.879,7,1/7/21<br>Daily count: 938
2021-01-08T05:00:00Z,New York City,3104,585,373,2021,35.256,8,"1/8/21<br>Daily count: 3,104"
2021-01-08T05:00:00Z,Long Island,1544,244,140,2021,52.846,8,"1/8/21<br>Daily count: 1,544"
2021-01-08T05:00:00Z,Lower Hudson Valley,937,123,84,2021,43.833,8,1/8/21<br>Daily count: 937
2021-01-09T05:00:00Z,New York City,3105,591,384,2021,35.267,9,"1/9/21<br>Daily count: 3,105"
2021-01-09T05:00:00Z,Long Island,1517,239,133,2021,51.922,9,"1/9/21<br>Daily count: 1,517"
2021-01-09T05:00:00Z,Lower Hudson Valley,954,130,88,2021,44.628,9,1/9/21<br>Daily count: 954
2021-01-10T05:00:00Z,New York City,3163,597,393,2021,35.926,10,"1/10/21<br>Daily count: 3,163"
2021-01-10T05:00:00Z,Long Island,1563,228,120,2021,53.496,10,"1/10/21<br>Daily count: 1,563"
2021-01-10T05:00:00Z,Lower Hudson Valley,992,134,96,2021,46.406,10,1/10/21<br>Daily count: 992
2021-01-11T05:00:00Z,New York City,3290,624,407,2021,37.369,11,"1/11/21<br>Daily count: 3,290"
2021-01-11T05:00:00Z,Long Island,1612,232,126,2021,55.173,11,"1/11/21<br>Daily count: 1,612"
2021-01-11T05:00:00Z,Lower Hudson Valley,1012,135,96,2021,47.341,11,"1/11/21<br>Daily count: 1,012"
2021-01-12T05:00:00Z,New York City,3318,621,410,2021,37.687,12,"1/12/21<br>Daily count: 3,318"
2021-01-12T05:00:00Z,Long Island,1629,243,135,2021,55.755,12,"1/12/21<br>Daily count: 1,629"
2021-01-12T05:00:00Z,Lower Hudson Valley,1010,131,95,2021,47.248,12,"1/12/21<br>Daily count: 1,010"
2021-01-13T05:00:00Z,New York City,3292,639,424,2021,37.391,13,"1/13/21<br>Daily count: 3,292"
2021-01-13T05:00:00Z,Long Island,1658,256,148,2021,56.748,13,"1/13/21<br>Daily count: 1,658"
2021-01-13T05:00:00Z,Lower Hudson Valley,986,139,90,2021,46.125,13,1/13/21<br>Daily count: 986
2021-01-14T05:00:00Z,New York City,3341,653,421,2021,37.948,14,"1/14/21<br>Daily count: 3,341"
2021-01-14T05:00:00Z,Long Island,1647,277,154,2021,56.371,14,"1/14/21<br>Daily count: 1,647"
2021-01-14T05:00:00Z,Lower Hudson Valley,961,137,81,2021,44.955,14,1/14/21<br>Daily count: 961
2021-01-15T05:00:00Z,New York City,3415,662,429,2021,38.788,15,"1/15/21<br>Daily count: 3,415"
2021-01-15T05:00:00Z,Long Island,1636,272,148,2021,55.995,15,"1/15/21<br>Daily count: 1,636"
2021-01-15T05:00:00Z,Lower Hudson Valley,986,146,89,2021,46.125,15,1/15/21<br>Daily count: 986
2021-01-16T05:00:00Z,New York City,3408,655,440,2021,38.709,16,"1/16/21<br>Daily count: 3,408"
2021-01-16T05:00:00Z,Long Island,1647,264,161,2021,56.371,16,"1/16/21<br>Daily count: 1,647"
2021-01-16T05:00:00Z,Lower Hudson Valley,975,138,93,2021,45.61,16,1/16/21<br>Daily count: 975
2021-01-17T05:00:00Z,New York City,3449,636,420,2021,39.175,17,"1/17/21<br>Daily count: 3,449"
2021-01-17T05:00:00Z,Long Island,1649,265,161,2021,56.44,17,"1/17/21<br>Daily count: 1,649"
2021-01-17T05:00:00Z,Lower Hudson Valley,960,133,89,2021,44.909,17,1/17/21<br>Daily count: 960
2021-01-18T05:00:00Z,New York City,3658,696,456,2021,41.548,18,"1/18/21<br>Daily count: 3,658"
2021-01-18T05:00:00Z,Long Island,1701,264,148,2021,58.22,18,"1/18/21<br>Daily count: 1,701"
2021-01-18T05:00:00Z,Lower Hudson Valley,1015,138,98,2021,47.481,18,"1/18/21<br>Daily count: 1,015"
2021-01-19T05:00:00Z,New York City,3745,697,445,2021,42.537,19,"1/19/21<br>Daily count: 3,745"
2021-01-19T05:00:00Z,Long Island,1671,253,146,2021,57.193,19,"1/19/21<br>Daily count: 1,671"
2021-01-19T05:00:00Z,Lower Hudson Valley,1061,145,98,2021,49.633,19,"1/19/21<br>Daily count: 1,061"
2021-01-20T05:00:00Z,New York City,3669,663,435,2021,41.673,20,"1/20/21<br>Daily count: 3,669"
2021-01-20T05:00:00Z,Long Island,1645,256,149,2021,56.303,20,"1/20/21<br>Daily count: 1,645"
2021-01-20T05:00:00Z,Lower Hudson Valley,1035,136,99,2021,48.417,20,"1/20/21<br>Daily count: 1,035"
2021-01-21T05:00:00Z,New York City,3600,680,452,2021,40.89,21,"1/21/21<br>Daily count: 3,600"
2021-01-21T05:00:00Z,Long Island,1613,250,140,2021,55.208,21,"1/21/21<br>Daily count: 1,613"
2021-01-21T05:00:00Z,Lower Hudson Valley,1031,145,98,2021,48.23,21,"1/21/21<br>Daily count: 1,031"
2021-01-22T05:00:00Z,New York City,3589,683,462,2021,40.765,22,"1/22/21<br>Daily count: 3,589"
2021-01-22T05:00:00Z,Long Island,1622,251,148,2021,55.516,22,"1/22/21<br>Daily count: 1,622"
2021-01-22T05:00:00Z,Lower Hudson Valley,998,145,103,2021,46.686,22,1/22/21<br>Daily count: 998
2021-01-23T05:00:00Z,New York City,3558,687,466,2021,40.413,23,"1/23/21<br>Daily count: 3,558"
2021-01-23T05:00:00Z,Long Island,1586,250,143,2021,54.284,23,"1/23/21<br>Daily count: 1,586"
2021-01-23T05:00:00Z,Lower Hudson Valley,964,138,93,2021,45.096,23,1/23/21<br>Daily count: 964
2021-01-24T05:00:00Z,New York City,3638,697,461,2021,41.321,24,"1/24/21<br>Daily count: 3,638"
2021-01-24T05:00:00Z,Long Island,1594,237,148,2021,54.557,24,"1/24/21<br>Daily count: 1,594"
2021-01-24T05:00:00Z,Lower Hudson Valley,987,140,99,2021,46.172,24,1/24/21<br>Daily count: 987
2021-01-25T05:00:00Z,New York City,3730,707,460,2021,42.366,25,"1/25/21<br>Daily count: 3,730"
2021-01-25T05:00:00Z,Long Island,1593,242,150,2021,54.523,25,"1/25/21<br>Daily count: 1,593"
2021-01-25T05:00:00Z,Lower Hudson Valley,1028,144,100,2021,48.09,25,"1/25/21<br>Daily count: 1,028"
2021-01-26T05:00:00Z,New York City,3771,712,472,2021,42.832,26,"1/26/21<br>Daily count: 3,771"
2021-01-26T05:00:00Z,Long Island,1553,249,160,2021,53.154,26,"1/26/21<br>Daily count: 1,553"
2021-01-26T05:00:00Z,Lower Hudson Valley,1010,147,98,2021,47.248,26,"1/26/21<br>Daily count: 1,010"
2021-01-27T05:00:00Z,New York City,3664,718,480,2021,41.617,27,"1/27/21<br>Daily count: 3,664"
2021-01-27T05:00:00Z,Long Island,1511,265,164,2021,51.717,27,"1/27/21<br>Daily count: 1,511"
2021-01-27T05:00:00Z,Lower Hudson Valley,1004,152,104,2021,46.967,27,"1/27/21<br>Daily count: 1,004"
2021-01-28T05:00:00Z,New York City,3621,705,473,2021,41.128,28,"1/28/21<br>Daily count: 3,621"
2021-01-28T05:00:00Z,Long Island,1489,245,160,2021,50.964,28,"1/28/21<br>Daily count: 1,489"
2021-01-28T05:00:00Z,Lower Hudson Valley,976,152,105,2021,45.657,28,1/28/21<br>Daily count: 976
2021-01-29T05:00:00Z,New York City,3561,711,480,2021,40.447,29,"1/29/21<br>Daily count: 3,561"
2021-01-29T05:00:00Z,Long Island,1468,252,167,2021,50.245,29,"1/29/21<br>Daily count: 1,468"
2021-01-29T05:00:00Z,Lower Hudson Valley,944,149,104,2021,44.16,29,1/29/21<br>Daily count: 944
2021-01-30T05:00:00Z,New York City,3524,715,482,2021,40.026,30,"1/30/21<br>Daily count: 3,524"
2021-01-30T05:00:00Z,Long Island,1429,249,165,2021,48.91,30,"1/30/21<br>Daily count: 1,429"
2021-01-30T05:00:00Z,Lower Hudson Valley,899,143,106,2021,42.055,30,1/30/21<br>Daily count: 899
2021-01-31T05:00:00Z,New York City,3559,699,477,2021,40.424,31,"1/31/21<br>Daily count: 3,559"
2021-01-31T05:00:00Z,Long Island,1405,241,155,2021,48.089,31,"1/31/21<br>Daily count: 1,405"
2021-01-31T05:00:00Z,Lower Hudson Valley,894,137,99,2021,41.821,31,1/31/21<br>Daily count: 894
2021-02-01T05:00:00Z,New York City,3614,710,484,2021,41.049,32,"2/1/21<br>Daily count: 3,614"
2021-02-01T05:00:00Z,Long Island,1415,235,166,2021,48.431,32,"2/1/21<br>Daily count: 1,415"
2021-02-01T05:00:00Z,Lower Hudson Valley,892,135,102,2021,41.728,32,2/1/21<br>Daily count: 892
2021-02-02T05:00:00Z,New York City,3667,743,502,2021,41.651,33,"2/2/21<br>Daily count: 3,667"
2021-02-02T05:00:00Z,Long Island,1418,239,165,2021,48.533,33,"2/2/21<br>Daily count: 1,418"
2021-02-02T05:00:00Z,Lower Hudson Valley,918,137,99,2021,42.944,33,2/2/21<br>Daily count: 918
2021-02-03T05:00:00Z,New York City,3667,746,504,2021,41.651,34,"2/3/21<br>Daily count: 3,667"
2021-02-03T05:00:00Z,Long Island,1383,228,143,2021,47.336,34,"2/3/21<br>Daily count: 1,383"
2021-02-03T05:00:00Z,Lower Hudson Valley,886,125,92,2021,41.447,34,2/3/21<br>Daily count: 886
2021-02-04T05:00:00Z,New York City,3698,773,513,2021,42.003,35,"2/4/21<br>Daily count: 3,698"
2021-02-04T05:00:00Z,Long Island,1382,228,159,2021,47.301,35,"2/4/21<br>Daily count: 1,382"
2021-02-04T05:00:00Z,Lower Hudson Valley,883,127,92,2021,41.307,35,2/4/21<br>Daily count: 883
2021-02-05T05:00:00Z,New York City,3679,752,513,2021,41.787,36,"2/5/21<br>Daily count: 3,679"
2021-02-05T05:00:00Z,Long Island,1366,226,153,2021,46.754,36,"2/5/21<br>Daily count: 1,366"
2021-02-05T05:00:00Z,Lower Hudson Valley,863,128,94,2021,40.371,36,2/5/21<br>Daily count: 863
2021-02-06T05:00:00Z,New York City,3677,734,525,2021,41.764,37,"2/6/21<br>Daily count: 3,677"
2021-02-06T05:00:00Z,Long Island,1340,245,149,2021,45.864,37,"2/6/21<br>Daily count: 1,340"
2021-02-06T05:00:00Z,Lower Hudson Valley,817,130,90,2021,38.219,37,2/6/21<br>Daily count: 817
2021-02-07T05:00:00Z,New York City,3756,740,517,2021,42.662,38,"2/7/21<br>Daily count: 3,756"
2021-02-07T05:00:00Z,Long Island,1339,244,152,2021,45.83,38,"2/7/21<br>Daily count: 1,339"
2021-02-07T05:00:00Z,Lower Hudson Valley,838,125,87,2021,39.201,38,2/7/21<br>Daily count: 838
2021-02-08T05:00:00Z,New York City,3884,727,518,2021,44.115,39,"2/8/21<br>Daily count: 3,884"
2021-02-08T05:00:00Z,Long Island,1370,234,163,2021,46.891,39,"2/8/21<br>Daily count: 1,370"
2021-02-08T05:00:00Z,Lower Hudson Valley,840,126,91,2021,39.295,39,2/8/21<br>Daily count: 840
2021-02-09T05:00:00Z,New York City,3797,735,510,2021,43.127,40,"2/9/21<br>Daily count: 3,797"
2021-02-09T05:00:00Z,Long Island,1327,236,159,2021,45.419,40,"2/9/21<br>Daily count: 1,327"
2021-02-09T05:00:00Z,Lower Hudson Valley,802,130,95,2021,37.517,40,2/9/21<br>Daily count: 802
2021-02-10T05:00:00Z,New York City,3687,740,510,2021,41.878,41,"2/10/21<br>Daily count: 3,687"
2021-02-10T05:00:00Z,Long Island,1292,232,158,2021,44.221,41,"2/10/21<br>Daily count: 1,292"
2021-02-10T05:00:00Z,Lower Hudson Valley,786,124,90,2021,36.769,41,2/10/21<br>Daily count: 786
2021-02-11T05:00:00Z,New York City,3560,723,516,2021,40.435,42,"2/11/21<br>Daily count: 3,560"
2021-02-11T05:00:00Z,Long Island,1231,226,161,2021,42.133,42,"2/11/21<br>Daily count: 1,231"
2021-02-11T05:00:00Z,Lower Hudson Valley,744,121,91,2021,34.804,42,2/11/21<br>Daily count: 744
2021-02-12T05:00:00Z,New York City,3491,710,499,2021,39.652,43,"2/12/21<br>Daily count: 3,491"
2021-02-12T05:00:00Z,Long Island,1202,223,150,2021,41.141,43,"2/12/21<br>Daily count: 1,202"
2021-02-12T05:00:00Z,Lower Hudson Valley,713,121,90,2021,33.354,43,2/12/21<br>Daily count: 713
2021-02-13T05:00:00Z,New York City,3397,704,489,2021,38.584,44,"2/13/21<br>Daily count: 3,397"
2021-02-13T05:00:00Z,Long Island,1136,210,147,2021,38.882,44,"2/13/21<br>Daily count: 1,136"
2021-02-13T05:00:00Z,Lower Hudson Valley,681,114,79,2021,31.857,44,2/13/21<br>Daily count: 681
2021-02-14T05:00:00Z,New York City,3476,705,506,2021,39.481,45,"2/14/21<br>Daily count: 3,476"
2021-02-14T05:00:00Z,Long Island,1115,202,142,2021,38.163,45,"2/14/21<br>Daily count: 1,115"
2021-02-14T05:00:00Z,Lower Hudson Valley,669,109,75,2021,31.296,45,2/14/21<br>Daily count: 669
2021-02-15T05:00:00Z,New York City,3494,714,516,2021,39.686,46,"2/15/21<br>Daily count: 3,494"
2021-02-15T05:00:00Z,Long Island,1110,198,136,2021,37.992,46,"2/15/21<br>Daily count: 1,110"
2021-02-15T05:00:00Z,Lower Hudson Valley,676,97,72,2021,31.623,46,2/15/21<br>Daily count: 676
2021-02-16T05:00:00Z,New York City,3530,728,508,2021,40.095,47,"2/16/21<br>Daily count: 3,530"
2021-02-16T05:00:00Z,Long Island,1123,199,127,2021,38.437,47,"2/16/21<br>Daily count: 1,123"
2021-02-16T05:00:00Z,Lower Hudson Valley,669,95,67,2021,31.296,47,2/16/21<br>Daily count: 669
2021-02-17T05:00:00Z,New York City,3450,708,502,2021,39.186,48,"2/17/21<br>Daily count: 3,450"
2021-02-17T05:00:00Z,Long Island,1111,200,135,2021,38.026,48,"2/17/21<br>Daily count: 1,111"
2021-02-17T05:00:00Z,Lower Hudson Valley,650,103,74,2021,30.407,48,2/17/21<br>Daily count: 650
2021-02-18T05:00:00Z,New York City,3314,677,478,2021,37.641,49,"2/18/21<br>Daily count: 3,314"
2021-02-18T05:00:00Z,Long Island,1049,190,131,2021,35.904,49,"2/18/21<br>Daily count: 1,049"
2021-02-18T05:00:00Z,Lower Hudson Valley,629,100,74,2021,29.424,49,2/18/21<br>Daily count: 629
2021-02-19T05:00:00Z,New York City,3236,657,461,2021,36.755,50,"2/19/21<br>Daily count: 3,236"
2021-02-19T05:00:00Z,Long Island,1013,190,134,2021,34.672,50,"2/19/21<br>Daily count: 1,013"
2021-02-19T05:00:00Z,Lower Hudson Valley,624,100,73,2021,29.191,50,2/19/21<br>Daily count: 624
2021-02-20T05:00:00Z,New York City,3130,667,464,2021,35.551,51,"2/20/21<br>Daily count: 3,130"
2021-02-20T05:00:00Z,Long Island,983,190,126,2021,33.645,51,2/20/21<br>Daily count: 983
2021-02-20T05:00:00Z,Lower Hudson Valley,593,100,71,2021,27.74,51,2/20/21<br>Daily count: 593
2021-02-21T05:00:00Z,New York City,3166,661,447,2021,35.96,52,"2/21/21<br>Daily count: 3,166"
2021-02-21T05:00:00Z,Long Island,986,186,129,2021,33.748,52,2/21/21<br>Daily count: 986
2021-02-21T05:00:00Z,Lower Hudson Valley,591,97,72,2021,27.647,52,2/21/21<br>Daily count: 591
2021-02-22T05:00:00Z,New York City,3298,686,470,2021,37.459,53,"2/22/21<br>Daily count: 3,298"
2021-02-22T05:00:00Z,Long Island,1024,192,129,2021,35.048,53,"2/22/21<br>Daily count: 1,024"
2021-02-22T05:00:00Z,Lower Hudson Valley,603,99,72,2021,28.208,53,2/22/21<br>Daily count: 603
2021-02-23T05:00:00Z,New York City,3252,657,481,2021,36.937,54,"2/23/21<br>Daily count: 3,252"
2021-02-23T05:00:00Z,Long Island,1005,190,119,2021,34.398,54,"2/23/21<br>Daily count: 1,005"
2021-02-23T05:00:00Z,Lower Hudson Valley,594,104,77,2021,27.787,54,2/23/21<br>Daily count: 594
2021-02-24T05:00:00Z,New York City,3190,651,475,2021,36.233,55,"2/24/21<br>Daily count: 3,190"
2021-02-24T05:00:00Z,Long Island,960,188,117,2021,32.858,55,2/24/21<br>Daily count: 960
2021-02-24T05:00:00Z,Lower Hudson Valley,581,94,69,2021,27.179,55,2/24/21<br>Daily count: 581
2021-02-25T05:00:00Z,New York City,3193,663,475,2021,36.267,56,"2/25/21<br>Daily count: 3,193"
2021-02-25T05:00:00Z,Long Island,944,186,117,2021,32.31,56,2/25/21<br>Daily count: 944
2021-02-25T05:00:00Z,Lower Hudson Valley,558,90,69,2021,26.103,56,2/25/21<br>Daily count: 558
2021-02-26T05:00:00Z,New York City,3080,659,457,2021,34.983,57,"2/26/21<br>Daily count: 3,080"
2021-02-26T05:00:00Z,Long Island,935,189,118,2021,32.002,57,2/26/21<br>Daily count: 935
2021-02-26T05:00:00Z,Lower Hudson Valley,541,89,72,2021,25.308,57,2/26/21<br>Daily count: 541
2021-02-27T05:00:00Z,New York City,3000,633,441,2021,34.075,58,"2/27/21<br>Daily count: 3,000"
2021-02-27T05:00:00Z,Long Island,896,185,114,2021,30.667,58,2/27/21<br>Daily count: 896
2021-02-27T05:00:00Z,Lower Hudson Valley,524,90,72,2021,24.513,58,2/27/21<br>Daily count: 524
2021-02-28T05:00:00Z,New York City,3036,621,446,2021,34.484,59,"2/28/21<br>Daily count: 3,036"
2021-02-28T05:00:00Z,Long Island,902,186,120,2021,30.873,59,2/28/21<br>Daily count: 902
2021-02-28T05:00:00Z,Lower Hudson Valley,541,89,70,2021,25.308,59,2/28/21<br>Daily count: 541
2021-03-01T05:00:00Z,New York City,3084,631,461,2021,35.029,60,"3/1/21<br>Daily count: 3,084"
2021-03-01T05:00:00Z,Long Island,910,177,121,2021,31.146,60,3/1/21<br>Daily count: 910
2021-03-01T05:00:00Z,Lower Hudson Valley,549,87,63,2021,25.682,60,3/1/21<br>Daily count: 549
2021-03-02T05:00:00Z,New York City,3067,622,452,2021,34.836,61,"3/2/21<br>Daily count: 3,067"
2021-03-02T05:00:00Z,Long Island,922,174,119,2021,31.557,61,3/2/21<br>Daily count: 922
2021-03-02T05:00:00Z,Lower Hudson Valley,540,80,65,2021,25.261,61,3/2/21<br>Daily count: 540
2021-03-03T05:00:00Z,New York City,2997,627,444,2021,34.041,62,"3/3/21<br>Daily count: 2,997"
2021-03-03T05:00:00Z,Long Island,885,165,109,2021,30.291,62,3/3/21<br>Daily count: 885
2021-03-03T05:00:00Z,Lower Hudson Valley,531,83,61,2021,24.84,62,3/3/21<br>Daily count: 531
2021-03-04T05:00:00Z,New York City,2936,626,436,2021,33.348,63,"3/4/21<br>Daily count: 2,936"
2021-03-04T05:00:00Z,Long Island,853,165,109,2021,29.195,63,3/4/21<br>Daily count: 853
2021-03-04T05:00:00Z,Lower Hudson Valley,502,78,59,2021,23.483,63,3/4/21<br>Daily count: 502
2021-03-05T05:00:00Z,New York City,2926,627,441,2021,33.234,64,"3/5/21<br>Daily count: 2,926"
2021-03-05T05:00:00Z,Long Island,834,160,111,2021,28.545,64,3/5/21<br>Daily count: 834
2021-03-05T05:00:00Z,Lower Hudson Valley,480,71,55,2021,22.454,64,3/5/21<br>Daily count: 480
2021-03-06T05:00:00Z,New York City,2826,631,445,2021,32.098,65,"3/6/21<br>Daily count: 2,826"
2021-03-06T05:00:00Z,Long Island,814,160,106,2021,27.861,65,3/6/21<br>Daily count: 814
2021-03-06T05:00:00Z,Lower Hudson Valley,454,76,49,2021,21.238,65,3/6/21<br>Daily count: 454
2021-03-07T05:00:00Z,New York City,2872,637,442,2021,32.621,66,"3/7/21<br>Daily count: 2,872"
2021-03-07T05:00:00Z,Long Island,818,157,101,2021,27.997,66,3/7/21<br>Daily count: 818
2021-03-07T05:00:00Z,Lower Hudson Valley,471,79,50,2021,22.033,66,3/7/21<br>Daily count: 471
2021-03-08T05:00:00Z,New York City,2931,626,445,2021,33.291,67,"3/8/21<br>Daily count: 2,931"
2021-03-08T05:00:00Z,Long Island,834,166,104,2021,28.545,67,3/8/21<br>Daily count: 834
2021-03-08T05:00:00Z,Lower Hudson Valley,473,84,52,2021,22.127,67,3/8/21<br>Daily count: 473
2021-03-09T05:00:00Z,New York City,2885,635,459,2021,32.768,68,"3/9/21<br>Daily count: 2,885"
2021-03-09T05:00:00Z,Long Island,814,157,100,2021,27.861,68,3/9/21<br>Daily count: 814
2021-03-09T05:00:00Z,Lower Hudson Valley,451,82,54,2021,21.098,68,3/9/21<br>Daily count: 451
2021-03-10T05:00:00Z,New York City,2854,615,441,2021,32.416,69,"3/10/21<br>Daily count: 2,854"
2021-03-10T05:00:00Z,Long Island,800,140,94,2021,27.381,69,3/10/21<br>Daily count: 800
2021-03-10T05:00:00Z,Lower Hudson Valley,435,77,59,2021,20.349,69,3/10/21<br>Daily count: 435
2021-03-11T05:00:00Z,New York City,2781,586,418,2021,31.587,70,"3/11/21<br>Daily count: 2,781"
2021-03-11T05:00:00Z,Long Island,785,139,93,2021,26.868,70,3/11/21<br>Daily count: 785
2021-03-11T05:00:00Z,Lower Hudson Valley,428,79,57,2021,20.022,70,3/11/21<br>Daily count: 428
2021-03-12T05:00:00Z,New York City,2760,584,420,2021,31.349,71,"3/12/21<br>Daily count: 2,760"
2021-03-12T05:00:00Z,Long Island,792,155,91,2021,27.108,71,3/12/21<br>Daily count: 792
2021-03-12T05:00:00Z,Lower Hudson Valley,434,84,59,2021,20.302,71,3/12/21<br>Daily count: 434
2021-03-13T05:00:00Z,New York City,2656,566,403,2021,30.167,72,"3/13/21<br>Daily count: 2,656"
2021-03-13T05:00:00Z,Long Island,782,145,92,2021,26.765,72,3/13/21<br>Daily count: 782
2021-03-13T05:00:00Z,Lower Hudson Valley,444,86,56,2021,20.77,72,3/13/21<br>Daily count: 444
2021-03-14T05:00:00Z,New York City,2642,562,391,2021,30.008,73,"3/14/21<br>Daily count: 2,642"
2021-03-14T05:00:00Z,Long Island,800,148,96,2021,27.381,73,3/14/21<br>Daily count: 800
2021-03-14T05:00:00Z,Lower Hudson Valley,451,79,58,2021,21.098,73,3/14/21<br>Daily count: 451
2021-03-15T04:00:00Z,New York City,2718,569,391,2021,30.872,74,"3/15/21<br>Daily count: 2,718"
2021-03-15T04:00:00Z,Long Island,834,157,95,2021,28.545,74,3/15/21<br>Daily count: 834
2021-03-15T04:00:00Z,Lower Hudson Valley,473,80,54,2021,22.127,74,3/15/21<br>Daily count: 473
2021-03-16T04:00:00Z,New York City,2708,584,389,2021,30.758,75,"3/16/21<br>Daily count: 2,708"
2021-03-16T04:00:00Z,Long Island,826,153,91,2021,28.271,75,3/16/21<br>Daily count: 826
2021-03-16T04:00:00Z,Lower Hudson Valley,478,75,51,2021,22.361,75,3/16/21<br>Daily count: 478
2021-03-17T04:00:00Z,New York City,2646,567,373,2021,30.054,76,"3/17/21<br>Daily count: 2,646"
2021-03-17T04:00:00Z,Long Island,812,147,89,2021,27.792,76,3/17/21<br>Daily count: 812
2021-03-17T04:00:00Z,Lower Hudson Valley,483,79,50,2021,22.595,76,3/17/21<br>Daily count: 483
2021-03-18T04:00:00Z,New York City,2628,560,373,2021,29.849,77,"3/18/21<br>Daily count: 2,628"
2021-03-18T04:00:00Z,Long Island,801,143,86,2021,27.416,77,3/18/21<br>Daily count: 801
2021-03-18T04:00:00Z,Lower Hudson Valley,495,82,51,2021,23.156,77,3/18/21<br>Daily count: 495
2021-03-19T04:00:00Z,New York City,2616,563,379,2021,29.713,78,"3/19/21<br>Daily count: 2,616"
2021-03-19T04:00:00Z,Long Island,825,150,84,2021,28.237,78,3/19/21<br>Daily count: 825
2021-03-19T04:00:00Z,Lower Hudson Valley,487,75,46,2021,22.782,78,3/19/21<br>Daily count: 487
2021-03-20T04:00:00Z,New York City,2540,549,380,2021,28.85,79,"3/20/21<br>Daily count: 2,540"
2021-03-20T04:00:00Z,Long Island,781,142,80,2021,26.731,79,3/20/21<br>Daily count: 781
2021-03-20T04:00:00Z,Lower Hudson Valley,458,76,47,2021,21.425,79,3/20/21<br>Daily count: 458
2021-03-21T04:00:00Z,New York City,2626,553,385,2021,29.827,80,"3/21/21<br>Daily count: 2,626"
