as_of_date,region_orig,covid_hosp,yearid,covid_hosp_pop,date_num,Date
2020-07-10,Lower Hudson Valley,63,2020,2.947,192,7/10/20<br>Daily count: 63
2020-07-10,New York City,410,2020,4.657,192,7/10/20<br>Daily count: 410
2020-07-11,Long Island,86,2020,2.943,193,7/11/20<br>Daily count: 86
2020-07-11,Lower Hudson Valley,62,2020,2.9,193,7/11/20<br>Daily count: 62
2020-07-11,New York City,417,2020,4.736,193,7/11/20<br>Daily count: 417
2020-07-12,Long Island,89,2020,3.046,194,7/12/20<br>Daily count: 89
2020-07-12,Lower Hudson Valley,61,2020,2.854,194,7/12/20<br>Daily count: 61
2020-07-12,New York City,405,2020,4.6,194,7/12/20<br>Daily count: 405
2020-07-13,Long Island,93,2020,3.183,195,7/13/20<br>Daily count: 93
2020-07-13,Lower Hudson Valley,61,2020,2.854,195,7/13/20<br>Daily count: 61
2020-07-13,New York City,426,2020,4.839,195,7/13/20<br>Daily count: 426
2020-07-14,Long Island,105,2020,3.594,196,7/14/20<br>Daily count: 105
2020-07-14,Lower Hudson Valley,68,2020,3.181,196,7/14/20<br>Daily count: 68
2020-07-14,New York City,425,2020,4.827,196,7/14/20<br>Daily count: 425
2020-07-15,Long Island,105,2020,3.594,197,7/15/20<br>Daily count: 105
2020-07-15,Lower Hudson Valley,70,2020,3.275,197,7/15/20<br>Daily count: 70
2020-07-15,New York City,418,2020,4.748,197,7/15/20<br>Daily count: 418
2020-07-16,Long Island,105,2020,3.594,198,7/16/20<br>Daily count: 105
2020-07-16,Lower Hudson Valley,64,2020,2.994,198,7/16/20<br>Daily count: 64
2020-07-16,New York City,382,2020,4.339,198,7/16/20<br>Daily count: 382
2020-07-17,Long Island,105,2020,3.594,199,7/17/20<br>Daily count: 105
2020-07-17,Lower Hudson Valley,62,2020,2.9,199,7/17/20<br>Daily count: 62
2020-07-17,New York City,375,2020,4.259,199,7/17/20<br>Daily count: 375
2020-07-18,Long Island,95,2020,3.252,200,7/18/20<br>Daily count: 95
2020-07-18,Lower Hudson Valley,60,2020,2.807,200,7/18/20<br>Daily count: 60
2020-07-18,New York City,369,2020,4.191,200,7/18/20<br>Daily count: 369
2020-07-19,Long Island,83,2020,2.841,201,7/19/20<br>Daily count: 83
2020-07-19,Lower Hudson Valley,65,2020,3.041,201,7/19/20<br>Daily count: 65
2020-07-19,New York City,375,2020,4.259,201,7/19/20<br>Daily count: 375
2020-07-20,Long Island,95,2020,3.252,202,7/20/20<br>Daily count: 95
2020-07-20,Lower Hudson Valley,61,2020,2.854,202,7/20/20<br>Daily count: 61
2020-07-20,New York City,365,2020,4.146,202,7/20/20<br>Daily count: 365
2020-07-21,Long Island,99,2020,3.388,203,7/21/20<br>Daily count: 99
2020-07-21,Lower Hudson Valley,60,2020,2.807,203,7/21/20<br>Daily count: 60
2020-07-21,New York City,352,2020,3.998,203,7/21/20<br>Daily count: 352
2020-07-22,Long Island,93,2020,3.183,204,7/22/20<br>Daily count: 93
2020-07-22,Lower Hudson Valley,64,2020,2.994,204,7/22/20<br>Daily count: 64
2020-07-22,New York City,350,2020,3.975,204,7/22/20<br>Daily count: 350
2020-07-23,Long Island,81,2020,2.772,205,7/23/20<br>Daily count: 81
2020-07-23,Lower Hudson Valley,62,2020,2.9,205,7/23/20<br>Daily count: 62
2020-07-23,New York City,327,2020,3.714,205,7/23/20<br>Daily count: 327
2020-07-24,Long Island,78,2020,2.67,206,7/24/20<br>Daily count: 78
2020-07-24,Lower Hudson Valley,65,2020,3.041,206,7/24/20<br>Daily count: 65
2020-07-24,New York City,320,2020,3.635,206,7/24/20<br>Daily count: 320
2020-07-25,Long Island,89,2020,3.046,207,7/25/20<br>Daily count: 89
2020-07-25,Lower Hudson Valley,58,2020,2.713,207,7/25/20<br>Daily count: 58
2020-07-25,New York City,322,2020,3.657,207,7/25/20<br>Daily count: 322
2020-07-26,Long Island,87,2020,2.978,208,7/26/20<br>Daily count: 87
2020-07-26,Lower Hudson Valley,59,2020,2.76,208,7/26/20<br>Daily count: 59
2020-07-26,New York City,327,2020,3.714,208,7/26/20<br>Daily count: 327
2020-07-27,Long Island,81,2020,2.772,209,7/27/20<br>Daily count: 81
2020-07-27,Lower Hudson Valley,61,2020,2.854,209,7/27/20<br>Daily count: 61
2020-07-27,New York City,333,2020,3.782,209,7/27/20<br>Daily count: 333
2020-07-28,Long Island,81,2020,2.772,210,7/28/20<br>Daily count: 81
2020-07-28,Lower Hudson Valley,60,2020,2.807,210,7/28/20<br>Daily count: 60
2020-07-28,New York City,316,2020,3.589,210,7/28/20<br>Daily count: 316
2020-07-29,Long Island,76,2020,2.601,211,7/29/20<br>Daily count: 76
2020-07-29,Lower Hudson Valley,54,2020,2.526,211,7/29/20<br>Daily count: 54
2020-07-29,New York City,293,2020,3.328,211,7/29/20<br>Daily count: 293
2020-07-30,Long Island,70,2020,2.396,212,7/30/20<br>Daily count: 70
2020-07-30,Lower Hudson Valley,55,2020,2.573,212,7/30/20<br>Daily count: 55
2020-07-30,New York City,286,2020,3.248,212,7/30/20<br>Daily count: 286
2020-07-31,Long Island,69,2020,2.362,213,7/31/20<br>Daily count: 69
2020-07-31,Lower Hudson Valley,58,2020,2.713,213,7/31/20<br>Daily count: 58
2020-07-31,New York City,286,2020,3.248,213,7/31/20<br>Daily count: 286
2020-08-01,Long Island,72,2020,2.464,214,8/1/20<br>Daily count: 72
2020-08-01,Lower Hudson Valley,56,2020,2.62,214,8/1/20<br>Daily count: 56
2020-08-01,New York City,266,2020,3.021,214,8/1/20<br>Daily count: 266
2020-08-02,Long Island,69,2020,2.362,215,8/2/20<br>Daily count: 69
2020-08-02,Lower Hudson Valley,59,2020,2.76,215,8/2/20<br>Daily count: 59
2020-08-02,New York City,256,2020,2.908,215,8/2/20<br>Daily count: 256
2020-08-03,Long Island,73,2020,2.499,216,8/3/20<br>Daily count: 73
2020-08-03,Lower Hudson Valley,52,2020,2.433,216,8/3/20<br>Daily count: 52
2020-08-03,New York City,281,2020,3.192,216,8/3/20<br>Daily count: 281
2020-08-04,Long Island,77,2020,2.635,217,8/4/20<br>Daily count: 77
2020-08-04,Lower Hudson Valley,50,2020,2.339,217,8/4/20<br>Daily count: 50
2020-08-04,New York City,282,2020,3.203,217,8/4/20<br>Daily count: 282
2020-08-05,Long Island,77,2020,2.635,218,8/5/20<br>Daily count: 77
2020-08-05,Lower Hudson Valley,50,2020,2.339,218,8/5/20<br>Daily count: 50
2020-08-05,New York City,295,2020,3.351,218,8/5/20<br>Daily count: 295
2020-08-06,Long Island,84,2020,2.875,219,8/6/20<br>Daily count: 84
2020-08-06,Lower Hudson Valley,53,2020,2.479,219,8/6/20<br>Daily count: 53
2020-08-06,New York City,295,2020,3.351,219,8/6/20<br>Daily count: 295
2020-08-07,Long Island,80,2020,2.738,220,8/7/20<br>Daily count: 80
2020-08-07,Lower Hudson Valley,52,2020,2.433,220,8/7/20<br>Daily count: 52
2020-08-07,New York City,292,2020,3.317,220,8/7/20<br>Daily count: 292
2020-08-08,Long Island,80,2020,2.738,221,8/8/20<br>Daily count: 80
2020-08-08,Lower Hudson Valley,56,2020,2.62,221,8/8/20<br>Daily count: 56
2020-08-08,New York City,276,2020,3.135,221,8/8/20<br>Daily count: 276
2020-08-09,Long Island,68,2020,2.327,222,8/9/20<br>Daily count: 68
2020-08-09,Lower Hudson Valley,57,2020,2.666,222,8/9/20<br>Daily count: 57
2020-08-09,New York City,276,2020,3.135,222,8/9/20<br>Daily count: 276
2020-08-10,Long Island,75,2020,2.567,223,8/10/20<br>Daily count: 75
2020-08-10,Lower Hudson Valley,54,2020,2.526,223,8/10/20<br>Daily count: 54
2020-08-10,New York City,278,2020,3.158,223,8/10/20<br>Daily count: 278
2020-08-11,Long Island,86,2020,2.943,224,8/11/20<br>Daily count: 86
2020-08-11,Lower Hudson Valley,52,2020,2.433,224,8/11/20<br>Daily count: 52
2020-08-11,New York City,284,2020,3.226,224,8/11/20<br>Daily count: 284
2020-08-12,Long Island,89,2020,3.046,225,8/12/20<br>Daily count: 89
2020-08-12,Lower Hudson Valley,56,2020,2.62,225,8/12/20<br>Daily count: 56
2020-08-12,New York City,269,2020,3.055,225,8/12/20<br>Daily count: 269
2020-08-13,Long Island,79,2020,2.704,226,8/13/20<br>Daily count: 79
2020-08-13,Lower Hudson Valley,65,2020,3.041,226,8/13/20<br>Daily count: 65
2020-08-13,New York City,270,2020,3.067,226,8/13/20<br>Daily count: 270
2020-08-14,Long Island,76,2020,2.601,227,8/14/20<br>Daily count: 76
2020-08-14,Lower Hudson Valley,52,2020,2.433,227,8/14/20<br>Daily count: 52
2020-08-14,New York City,253,2020,2.874,227,8/14/20<br>Daily count: 253
2020-08-15,Long Island,75,2020,2.567,228,8/15/20<br>Daily count: 75
2020-08-15,Lower Hudson Valley,50,2020,2.339,228,8/15/20<br>Daily count: 50
2020-08-15,New York City,264,2020,2.999,228,8/15/20<br>Daily count: 264
2020-08-16,Long Island,80,2020,2.738,229,8/16/20<br>Daily count: 80
2020-08-16,Lower Hudson Valley,54,2020,2.526,229,8/16/20<br>Daily count: 54
2020-08-16,New York City,258,2020,2.93,229,8/16/20<br>Daily count: 258
2020-08-17,Long Island,83,2020,2.841,230,8/17/20<br>Daily count: 83
2020-08-17,Lower Hudson Valley,50,2020,2.339,230,8/17/20<br>Daily count: 50
2020-08-17,New York City,262,2020,2.976,230,8/17/20<br>Daily count: 262
2020-08-18,Long Island,90,2020,3.08,231,8/18/20<br>Daily count: 90
2020-08-18,Lower Hudson Valley,47,2020,2.199,231,8/18/20<br>Daily count: 47
2020-08-18,New York City,264,2020,2.999,231,8/18/20<br>Daily count: 264
2020-08-19,Long Island,82,2020,2.807,232,8/19/20<br>Daily count: 82
2020-08-19,Lower Hudson Valley,46,2020,2.152,232,8/19/20<br>Daily count: 46
2020-08-19,New York City,252,2020,2.862,232,8/19/20<br>Daily count: 252
2020-08-20,Long Island,72,2020,2.464,233,8/20/20<br>Daily count: 72
2020-08-20,Lower Hudson Valley,48,2020,2.245,233,8/20/20<br>Daily count: 48
2020-08-20,New York City,230,2020,2.612,233,8/20/20<br>Daily count: 230
2020-08-21,Long Island,72,2020,2.464,234,8/21/20<br>Daily count: 72
2020-08-21,Lower Hudson Valley,44,2020,2.058,234,8/21/20<br>Daily count: 44
2020-08-21,New York City,225,2020,2.556,234,8/21/20<br>Daily count: 225
2020-08-22,Long Island,65,2020,2.225,235,8/22/20<br>Daily count: 65
2020-08-22,Lower Hudson Valley,52,2020,2.433,235,8/22/20<br>Daily count: 52
2020-08-22,New York City,214,2020,2.431,235,8/22/20<br>Daily count: 214
2020-08-23,Long Island,66,2020,2.259,236,8/23/20<br>Daily count: 66
2020-08-23,Lower Hudson Valley,52,2020,2.433,236,8/23/20<br>Daily count: 52
2020-08-23,New York City,220,2020,2.499,236,8/23/20<br>Daily count: 220
2020-08-24,Long Island,68,2020,2.327,237,8/24/20<br>Daily count: 68
2020-08-24,Lower Hudson Valley,51,2020,2.386,237,8/24/20<br>Daily count: 51
2020-08-24,New York City,217,2020,2.465,237,8/24/20<br>Daily count: 217
2020-08-25,Long Island,67,2020,2.293,238,8/25/20<br>Daily count: 67
2020-08-25,Lower Hudson Valley,54,2020,2.526,238,8/25/20<br>Daily count: 54
2020-08-25,New York City,220,2020,2.499,238,8/25/20<br>Daily count: 220
2020-08-26,Long Island,78,2020,2.67,239,8/26/20<br>Daily count: 78
2020-08-26,Lower Hudson Valley,57,2020,2.666,239,8/26/20<br>Daily count: 57
2020-08-26,New York City,218,2020,2.476,239,8/26/20<br>Daily count: 218
2020-08-27,Long Island,78,2020,2.67,240,8/27/20<br>Daily count: 78
2020-08-27,Lower Hudson Valley,52,2020,2.433,240,8/27/20<br>Daily count: 52
2020-08-27,New York City,218,2020,2.476,240,8/27/20<br>Daily count: 218
2020-08-28,Long Island,69,2020,2.362,241,8/28/20<br>Daily count: 69
2020-08-28,Lower Hudson Valley,53,2020,2.479,241,8/28/20<br>Daily count: 53
2020-08-28,New York City,205,2020,2.328,241,8/28/20<br>Daily count: 205
2020-08-29,Long Island,66,2020,2.259,242,8/29/20<br>Daily count: 66
2020-08-29,Lower Hudson Valley,49,2020,2.292,242,8/29/20<br>Daily count: 49
2020-08-29,New York City,185,2020,2.101,242,8/29/20<br>Daily count: 185
2020-08-30,Long Island,60,2020,2.054,243,8/30/20<br>Daily count: 60
2020-08-30,Lower Hudson Valley,46,2020,2.152,243,8/30/20<br>Daily count: 46
2020-08-30,New York City,181,2020,2.056,243,8/30/20<br>Daily count: 181
2020-08-31,Long Island,64,2020,2.191,244,8/31/20<br>Daily count: 64
2020-08-31,Lower Hudson Valley,44,2020,2.058,244,8/31/20<br>Daily count: 44
2020-08-31,New York City,196,2020,2.226,244,8/31/20<br>Daily count: 196
2020-09-01,Long Island,70,2020,2.396,245,9/1/20<br>Daily count: 70
2020-09-01,Lower Hudson Valley,42,2020,1.965,245,9/1/20<br>Daily count: 42
2020-09-01,New York City,202,2020,2.294,245,9/1/20<br>Daily count: 202
2020-09-02,Long Island,66,2020,2.259,246,9/2/20<br>Daily count: 66
2020-09-02,Lower Hudson Valley,38,2020,1.778,246,9/2/20<br>Daily count: 38
2020-09-02,New York City,195,2020,2.215,246,9/2/20<br>Daily count: 195
2020-09-03,Long Island,68,2020,2.327,247,9/3/20<br>Daily count: 68
2020-09-03,Lower Hudson Valley,38,2020,1.778,247,9/3/20<br>Daily count: 38
2020-09-03,New York City,201,2020,2.283,247,9/3/20<br>Daily count: 201
2020-09-04,Long Island,74,2020,2.533,248,9/4/20<br>Daily count: 74
2020-09-04,Lower Hudson Valley,37,2020,1.731,248,9/4/20<br>Daily count: 37
2020-09-04,New York City,192,2020,2.181,248,9/4/20<br>Daily count: 192
2020-09-05,Long Island,66,2020,2.259,249,9/5/20<br>Daily count: 66
2020-09-05,Lower Hudson Valley,36,2020,1.684,249,9/5/20<br>Daily count: 36
2020-09-05,New York City,194,2020,2.203,249,9/5/20<br>Daily count: 194
2020-09-06,Long Island,63,2020,2.156,250,9/6/20<br>Daily count: 63
2020-09-06,Lower Hudson Valley,45,2020,2.105,250,9/6/20<br>Daily count: 45
2020-09-06,New York City,192,2020,2.181,250,9/6/20<br>Daily count: 192
2020-09-07,Long Island,66,2020,2.259,251,9/7/20<br>Daily count: 66
2020-09-07,Lower Hudson Valley,47,2020,2.199,251,9/7/20<br>Daily count: 47
2020-09-07,New York City,213,2020,2.419,251,9/7/20<br>Daily count: 213
2020-09-08,Long Island,70,2020,2.396,252,9/8/20<br>Daily count: 70
2020-09-08,Lower Hudson Valley,50,2020,2.339,252,9/8/20<br>Daily count: 50
2020-09-08,New York City,226,2020,2.567,252,9/8/20<br>Daily count: 226
2020-09-09,Long Island,77,2020,2.635,253,9/9/20<br>Daily count: 77
2020-09-09,Lower Hudson Valley,49,2020,2.292,253,9/9/20<br>Daily count: 49
2020-09-09,New York City,228,2020,2.59,253,9/9/20<br>Daily count: 228
2020-09-10,Long Island,67,2020,2.293,254,9/10/20<br>Daily count: 67
2020-09-10,Lower Hudson Valley,51,2020,2.386,254,9/10/20<br>Daily count: 51
2020-09-10,New York City,225,2020,2.556,254,9/10/20<br>Daily count: 225
2020-09-11,Long Island,70,2020,2.396,255,9/11/20<br>Daily count: 70
2020-09-11,Lower Hudson Valley,59,2020,2.76,255,9/11/20<br>Daily count: 59
2020-09-11,New York City,215,2020,2.442,255,9/11/20<br>Daily count: 215
2020-09-12,Long Island,67,2020,2.293,256,9/12/20<br>Daily count: 67
2020-09-12,Lower Hudson Valley,56,2020,2.62,256,9/12/20<br>Daily count: 56
2020-09-12,New York City,220,2020,2.499,256,9/12/20<br>Daily count: 220
2020-09-13,Long Island,69,2020,2.362,257,9/13/20<br>Daily count: 69
2020-09-13,Lower Hudson Valley,54,2020,2.526,257,9/13/20<br>Daily count: 54
2020-09-13,New York City,221,2020,2.51,257,9/13/20<br>Daily count: 221
2020-09-14,Long Island,66,2020,2.259,258,9/14/20<br>Daily count: 66
2020-09-14,Lower Hudson Valley,56,2020,2.62,258,9/14/20<br>Daily count: 56
2020-09-14,New York City,230,2020,2.612,258,9/14/20<br>Daily count: 230
2020-09-15,Long Island,75,2020,2.567,259,9/15/20<br>Daily count: 75
2020-09-15,Lower Hudson Valley,55,2020,2.573,259,9/15/20<br>Daily count: 55
2020-09-15,New York City,226,2020,2.567,259,9/15/20<br>Daily count: 226
2020-09-16,Long Island,74,2020,2.533,260,9/16/20<br>Daily count: 74
2020-09-16,Lower Hudson Valley,61,2020,2.854,260,9/16/20<br>Daily count: 61
2020-09-16,New York City,227,2020,2.578,260,9/16/20<br>Daily count: 227
2020-09-17,Long Island,70,2020,2.396,261,9/17/20<br>Daily count: 70
2020-09-17,Lower Hudson Valley,58,2020,2.713,261,9/17/20<br>Daily count: 58
2020-09-17,New York City,235,2020,2.669,261,9/17/20<br>Daily count: 235
2020-09-18,Long Island,58,2020,1.985,262,9/18/20<br>Daily count: 58
2020-09-18,Lower Hudson Valley,62,2020,2.9,262,9/18/20<br>Daily count: 62
2020-09-18,New York City,238,2020,2.703,262,9/18/20<br>Daily count: 238
2020-09-19,Long Island,55,2020,1.882,263,9/19/20<br>Daily count: 55
2020-09-19,Lower Hudson Valley,62,2020,2.9,263,9/19/20<br>Daily count: 62
2020-09-19,New York City,244,2020,2.771,263,9/19/20<br>Daily count: 244
2020-09-20,Long Island,57,2020,1.951,264,9/20/20<br>Daily count: 57
2020-09-20,Lower Hudson Valley,60,2020,2.807,264,9/20/20<br>Daily count: 60
2020-09-20,New York City,239,2020,2.715,264,9/20/20<br>Daily count: 239
2020-09-21,Long Island,62,2020,2.122,265,9/21/20<br>Daily count: 62
2020-09-21,Lower Hudson Valley,59,2020,2.76,265,9/21/20<br>Daily count: 59
2020-09-21,New York City,238,2020,2.703,265,9/21/20<br>Daily count: 238
2020-09-22,Long Island,69,2020,2.362,266,9/22/20<br>Daily count: 69
2020-09-22,Lower Hudson Valley,55,2020,2.573,266,9/22/20<br>Daily count: 55
2020-09-22,New York City,245,2020,2.783,266,9/22/20<br>Daily count: 245
2020-09-23,Long Island,69,2020,2.362,267,9/23/20<br>Daily count: 69
2020-09-23,Lower Hudson Valley,61,2020,2.854,267,9/23/20<br>Daily count: 61
2020-09-23,New York City,248,2020,2.817,267,9/23/20<br>Daily count: 248
2020-09-24,Long Island,73,2020,2.499,268,9/24/20<br>Daily count: 73
2020-09-24,Lower Hudson Valley,61,2020,2.854,268,9/24/20<br>Daily count: 61
2020-09-24,New York City,255,2020,2.896,268,9/24/20<br>Daily count: 255
2020-09-25,Long Island,77,2020,2.635,269,9/25/20<br>Daily count: 77
2020-09-25,Lower Hudson Valley,66,2020,3.087,269,9/25/20<br>Daily count: 66
2020-09-25,New York City,264,2020,2.999,269,9/25/20<br>Daily count: 264
2020-09-26,Long Island,72,2020,2.464,270,9/26/20<br>Daily count: 72
2020-09-26,Lower Hudson Valley,61,2020,2.854,270,9/26/20<br>Daily count: 61
2020-09-26,New York City,278,2020,3.158,270,9/26/20<br>Daily count: 278
2020-09-27,Long Island,71,2020,2.43,271,9/27/20<br>Daily count: 71
2020-09-27,Lower Hudson Valley,55,2020,2.573,271,9/27/20<br>Daily count: 55
2020-09-27,New York City,288,2020,3.271,271,9/27/20<br>Daily count: 288
2020-09-28,Long Island,74,2020,2.533,272,9/28/20<br>Daily count: 74
2020-09-28,Lower Hudson Valley,58,2020,2.713,272,9/28/20<br>Daily count: 58
2020-09-28,New York City,300,2020,3.407,272,9/28/20<br>Daily count: 300
2020-09-29,Long Island,75,2020,2.567,273,9/29/20<br>Daily count: 75
2020-09-29,Lower Hudson Valley,65,2020,3.041,273,9/29/20<br>Daily count: 65
2020-09-29,New York City,311,2020,3.532,273,9/29/20<br>Daily count: 311
2020-09-30,Long Island,74,2020,2.533,274,9/30/20<br>Daily count: 74
2020-09-30,Lower Hudson Valley,71,2020,3.321,274,9/30/20<br>Daily count: 71
2020-09-30,New York City,309,2020,3.51,274,9/30/20<br>Daily count: 309
2020-10-01,Long Island,75,2020,2.567,275,10/1/20<br>Daily count: 75
2020-10-01,Lower Hudson Valley,83,2020,3.883,275,10/1/20<br>Daily count: 83
2020-10-01,New York City,324,2020,3.68,275,10/1/20<br>Daily count: 324
2020-10-02,Long Island,74,2020,2.533,276,10/2/20<br>Daily count: 74
2020-10-02,Lower Hudson Valley,86,2020,4.023,276,10/2/20<br>Daily count: 86
2020-10-02,New York City,317,2020,3.601,276,10/2/20<br>Daily count: 317
2020-10-03,Long Island,66,2020,2.259,277,10/3/20<br>Daily count: 66
2020-10-03,Lower Hudson Valley,82,2020,3.836,277,10/3/20<br>Daily count: 82
2020-10-03,New York City,310,2020,3.521,277,10/3/20<br>Daily count: 310
2020-10-04,Long Island,67,2020,2.293,278,10/4/20<br>Daily count: 67
2020-10-04,Lower Hudson Valley,83,2020,3.883,278,10/4/20<br>Daily count: 83
2020-10-04,New York City,319,2020,3.623,278,10/4/20<br>Daily count: 319
2020-10-05,Long Island,72,2020,2.464,279,10/5/20<br>Daily count: 72
2020-10-05,Lower Hudson Valley,83,2020,3.883,279,10/5/20<br>Daily count: 83
2020-10-05,New York City,354,2020,4.021,279,10/5/20<br>Daily count: 354
2020-10-06,Long Island,73,2020,2.499,280,10/6/20<br>Daily count: 73
2020-10-06,Lower Hudson Valley,96,2020,4.491,280,10/6/20<br>Daily count: 96
2020-10-06,New York City,374,2020,4.248,280,10/6/20<br>Daily count: 374
2020-10-07,Long Island,74,2020,2.533,281,10/7/20<br>Daily count: 74
2020-10-07,Lower Hudson Valley,93,2020,4.351,281,10/7/20<br>Daily count: 93
2020-10-07,New York City,375,2020,4.259,281,10/7/20<br>Daily count: 375
2020-10-08,Long Island,85,2020,2.909,282,10/8/20<br>Daily count: 85
2020-10-08,Lower Hudson Valley,100,2020,4.678,282,10/8/20<br>Daily count: 100
2020-10-08,New York City,380,2020,4.316,282,10/8/20<br>Daily count: 380
2020-10-09,Long Island,88,2020,3.012,283,10/9/20<br>Daily count: 88
2020-10-09,Lower Hudson Valley,102,2020,4.772,283,10/9/20<br>Daily count: 102
2020-10-09,New York City,405,2020,4.6,283,10/9/20<br>Daily count: 405
2020-10-10,Long Island,90,2020,3.08,284,10/10/20<br>Daily count: 90
2020-10-10,Lower Hudson Valley,99,2020,4.631,284,10/10/20<br>Daily count: 99
2020-10-10,New York City,410,2020,4.657,284,10/10/20<br>Daily count: 410
2020-10-11,Long Island,94,2020,3.217,285,10/11/20<br>Daily count: 94
2020-10-11,Lower Hudson Valley,101,2020,4.725,285,10/11/20<br>Daily count: 101
2020-10-11,New York City,442,2020,5.02,285,10/11/20<br>Daily count: 442
2020-10-12,Long Island,101,2020,3.457,286,10/12/20<br>Daily count: 101
2020-10-12,Lower Hudson Valley,108,2020,5.052,286,10/12/20<br>Daily count: 108
2020-10-12,New York City,450,2020,5.111,286,10/12/20<br>Daily count: 450
2020-10-13,Long Island,101,2020,3.457,287,10/13/20<br>Daily count: 101
2020-10-13,Lower Hudson Valley,121,2020,5.66,287,10/13/20<br>Daily count: 121
2020-10-13,New York City,451,2020,5.123,287,10/13/20<br>Daily count: 451
